product_id,product_name,category,brand,supplier_id,cost_price,selling_price,product_status
PROD00647,Magnam Home & Kitchen,Home & Kitchen,Puma,SUP061,4895.3,6427.07,Active
PROD00648,Optio Home & Kitchen,Home & Kitchen,Philips,SUP071,4897.53,6699.17,Active
PROD00649,Cupiditate Beauty,Beauty,Samsung,SUP139,4948.33,6853.49,Active
PROD00650,Reiciendis Electronics,Electronics,Nestle,SUP064,1475.66,1651.29,Active
PROD00651,Corrupti Home & Kitchen,Home & Kitchen,Philips,SUP172,3688.37,4397.51,Active
PROD00652,Repellendus Clothing,Clothing,Amul,SUP085,4091.59,6362.22,Active
PROD00653,Deserunt Clothing,Clothing,Samsung,SUP055,3940.45,4509.53,Active
PROD00654,Iure Clothing,Clothing,Philips,SUP118,2562.36,3270.96,Active
PROD00655,Id Home & Kitchen,Home & Kitchen,Dove,SUP046,4009.73,5700.5,Active
PROD00656,Doloremque Electronics,Electronics,Sony,SUP017,784.43,867.8,Active
PROD00657,Porro Sports,Sports,Dove,SUP100,2786.59,3297.18,Active
PROD00658,Accusamus Sports,Sports,Dove,SUP160,2772.87,3894.13,Active
PROD00659,Tenetur Beauty,Beauty,Nike,SUP132,4865.49,6577.45,Active
PROD00660,Aliquam Clothing,Clothing,Amul,SUP134,2064.62,2986.81,Active
PROD00661,Tempora Home & Kitchen,Home & Kitchen,Samsung,SUP187,4902.51,5942.24,Active
PROD00662,Dolor Electronics,Electronics,Nike,SUP014,3189.81,3869.23,Discontinued
PROD00663,Aut Beauty,Beauty,Nike,SUP118,4540.21,5330.21,Active
PROD00664,Temporibus Clothing,Clothing,Adidas,SUP089,4591.59,7272.21,Active
PROD00665,Dolores Sports,Sports,Sony,SUP088,3582.41,4233.82,Active
PROD00666,Maiores Sports,Sports,Adidas,SUP040,1195.66,1803.38,Active
PROD00667,Aliquid Sports,Sports,Adidas,SUP156,4403.74,5073.23,Active
PROD00668,Velit Beauty,Beauty,Samsung,SUP200,1430.8,1906.49,Active
PROD00669,Ab Sports,Sports,Philips,SUP030,4861.15,5495.17,Active
PROD00670,Minima Beauty,Beauty,Samsung,SUP151,1490.46,2248.78,Discontinued
PROD00671,Iure Home & Kitchen,Home & Kitchen,Dove,SUP113,2257.83,2817.57,Active
PROD00672,Amet Sports,Sports,Amul,SUP015,364.29,498.37,Active
PROD00673,Iste Electronics,Electronics,LG,SUP179,3054.93,4441.72,Active
PROD00674,Cupiditate Sports,Sports,Sony,SUP128,1568.28,2479.22,Active
PROD00675,Cumque Groceries,Groceries,Amul,SUP132,3102.04,4868.73,Active
PROD00676,Optio Clothing,Clothing,Puma,SUP100,476.49,648.18,Active
PROD00677,Veniam Clothing,Clothing,Nestle,SUP116,322.19,363.61,Active
PROD00678,Officiis Sports,Sports,Nestle,SUP147,3780.68,4748.63,Active
PROD00679,Deleniti Sports,Sports,Samsung,SUP137,3346.35,3838.64,Active
PROD00680,Ex Beauty,Beauty,Nestle,SUP161,4708.66,6000.68,Active
PROD00681,Voluptatibus Beauty,Beauty,Nestle,SUP051,3278.56,4577.57,Active
PROD00682,Eos Clothing,Clothing,Nestle,SUP083,1051.75,1613.52,Active
PROD00683,Doloremque Beauty,Beauty,Amul,SUP111,1060.77,1383.12,Active
PROD00684,Atque Beauty,Beauty,Amul,SUP156,1170.05,1813.95,Active
PROD00685,Beatae Clothing,Clothing,Philips,SUP117,639.48,708.55,Active
PROD00686,Quaerat Groceries,Groceries,Dove,SUP170,227.46,321.74,Active
PROD00687,Explicabo Beauty,Beauty,Amul,SUP190,3037.73,3700.02,Active
PROD00688,Impedit Clothing,Clothing,Nike,SUP069,313.96,349.61,Active
PROD00689,Ex Sports,Sports,Philips,SUP071,1195.04,1784.94,Active
PROD00690,Delectus Home & Kitchen,Home & Kitchen,Adidas,SUP111,3660.7,4753.44,Active
PROD00691,Facere Sports,Sports,Samsung,SUP112,1627.78,2317.94,Active
PROD00692,Rerum Clothing,Clothing,Nestle,SUP139,2547.66,3376.1,Active
PROD00693,Est Home & Kitchen,Home & Kitchen,Nike,SUP065,2369.74,3061.09,Active
PROD00694,Vitae Home & Kitchen,Home & Kitchen,LG,SUP151,3191.89,3906.06,Active
PROD00695,Neque Groceries,Groceries,Sony,SUP044,342.8,443.75,Active
PROD00696,Facere Sports,Sports,Adidas,SUP017,4115.17,5772.3,Active
PROD00697,Quod Clothing,Clothing,Nike,SUP022,2230.86,3359.3,Active
PROD00698,Consequuntur Beauty,Beauty,Dove,SUP018,2539.69,3951.46,Active
PROD00699,Temporibus Home & Kitchen,Home & Kitchen,Adidas,SUP111,2238.32,3028.79,Active
PROD00700,Laudantium Sports,Sports,Amul,SUP131,3271.65,4203.92,Active
PROD00701,Eveniet Home & Kitchen,Home & Kitchen,Nike,SUP111,3867.52,5781.15,Active
PROD00702,Modi Beauty,Beauty,Nestle,SUP058,1463.68,1815.18,Active
PROD00703,Culpa Electronics,Electronics,Nike,SUP013,1264.94,1608.03,Active
PROD00704,Omnis Electronics,Electronics,Samsung,SUP003,502.9,723.93,Active
PROD00705,Maxime Home & Kitchen,Home & Kitchen,Adidas,SUP024,2854.38,4422.28,Active
PROD00706,Fugit Sports,Sports,Puma,SUP011,943.77,1070.95,Active
PROD00707,Tempore Clothing,Clothing,Adidas,SUP011,1949.98,2974.92,Active
PROD00708,Quod Clothing,Clothing,Philips,SUP009,246.19,340.43,Discontinued
PROD00709,Blanditiis Sports,Sports,Nike,SUP174,3370.56,4763.22,Active
PROD00710,Hic Sports,Sports,Samsung,SUP064,3476.71,4854.96,Active
PROD00711,Quisquam Beauty,Beauty,Samsung,SUP148,1349.75,1795.67,Active
PROD00712,Enim Electronics,Electronics,Puma,SUP071,1762.77,2170.02,Active
PROD00713,Facere Clothing,Clothing,Dove,SUP029,3222.92,4332.56,Active
PROD00714,Tempora Groceries,Groceries,Amul,SUP172,3270.49,4391.4,Active
PROD00715,Quisquam Sports,Sports,Nike,SUP186,599.26,854.57,Active
PROD00716,Id Beauty,Beauty,Sony,SUP160,2614.46,3770.52,Active
PROD00717,Enim Electronics,Electronics,Philips,SUP084,326.61,379.89,Active
PROD00718,Earum Groceries,Groceries,Nestle,SUP167,3804.19,5994.63,Active
PROD00719,Voluptatem Home & Kitchen,Home & Kitchen,Samsung,SUP198,98.43,138.89,Active
PROD00720,Nesciunt Beauty,Beauty,Nestle,SUP013,2887.83,4205.3,Active
PROD00721,Ad Sports,Sports,Dove,SUP012,2502.48,3923.58,Active
PROD00722,Fuga Beauty,Beauty,Nestle,SUP050,2060.33,2627.04,Active
PROD00723,Laborum Sports,Sports,Sony,SUP077,1384.64,1756.15,Active
PROD00724,Temporibus Clothing,Clothing,Adidas,SUP069,856.72,1162.53,Active
PROD00725,Culpa Sports,Sports,Nike,SUP185,4629.63,6959.47,Active
PROD00726,Dignissimos Electronics,Electronics,Amul,SUP041,1886.5,2332.55,Active
PROD00727,Dolores Beauty,Beauty,LG,SUP143,3614.34,4026.82,Active
PROD00728,Beatae Beauty,Beauty,Sony,SUP187,3549.36,4697.89,Active
PROD00729,Neque Clothing,Clothing,Sony,SUP011,4034.37,5319.46,Active
PROD00730,Laborum Groceries,Groceries,LG,SUP133,1010.18,1172.01,Active
PROD00731,Veritatis Beauty,Beauty,LG,SUP029,709.11,950.23,Active
PROD00732,Dolorum Electronics,Electronics,Nike,SUP025,664.71,853.18,Active
PROD00733,Voluptatem Clothing,Clothing,LG,SUP010,4946.65,5894.36,Active
PROD00734,Praesentium Groceries,Groceries,Adidas,SUP151,1505.38,1732.82,Active
PROD00735,Voluptatum Home & Kitchen,Home & Kitchen,LG,SUP175,4374.53,4847.85,Active
PROD00736,Culpa Beauty,Beauty,LG,SUP014,4398.32,5618.81,Active
PROD00737,Numquam Beauty,Beauty,Amul,SUP169,267.24,425.43,Active
PROD00738,Doloribus Sports,Sports,Nike,SUP055,4903.06,6478.52,Active
PROD00739,Quo Electronics,Electronics,Samsung,SUP190,2525.83,2958.59,Active
PROD00740,Id Electronics,Electronics,Nike,SUP052,1189.47,1729.31,Active
PROD00741,Eveniet Sports,Sports,Philips,SUP135,420.15,482.1,Active
PROD00742,Sint Sports,Sports,Sony,SUP175,1663.4,2185.36,Active
PROD00743,Illum Beauty,Beauty,Adidas,SUP139,4351.39,5515.25,Active
PROD00744,Perspiciatis Home & Kitchen,Home & Kitchen,Philips,SUP059,4565.44,5864.44,Active
PROD00745,Aliquam Sports,Sports,Dove,SUP166,66.11,103.49,Active
PROD00746,Velit Groceries,Groceries,Samsung,SUP112,4134.75,5543.23,Active
PROD00747,Aliquam Sports,Sports,Amul,SUP007,1158.18,1613.92,Active
PROD00748,Hic Electronics,Electronics,Amul,SUP080,3834.79,4269.03,Active
PROD00749,In Clothing,Clothing,LG,SUP026,4743.6,7516.89,Active
PROD00750,Rem Electronics,Electronics,LG,SUP066,4768.04,6638.81,Active
PROD00751,Excepturi Groceries,Groceries,Puma,SUP053,165.78,205.81,Active
PROD00752,Repellat Clothing,Clothing,LG,SUP041,1911.69,2500.97,Active
PROD00753,Ipsam Electronics,Electronics,LG,SUP130,4644.1,7298.68,Active
PROD00754,Impedit Beauty,Beauty,Adidas,SUP074,2400.57,3514.73,Active
PROD00755,Culpa Electronics,Electronics,Dove,SUP144,3862.52,5753.92,Active
PROD00756,Saepe Clothing,Clothing,Sony,SUP054,4915.75,6764.08,Active
PROD00757,In Clothing,Clothing,Samsung,SUP073,3979.46,6073.68,Active
PROD00758,Vitae Electronics,Electronics,Amul,SUP194,1482.73,1922.25,Active
PROD00759,Quia Beauty,Beauty,Puma,SUP037,4650.1,6993.57,Active
PROD00760,Magni Clothing,Clothing,LG,SUP108,2363.46,3645.64,Active
PROD00761,Ut Beauty,Beauty,Nestle,SUP133,2116.02,2873.6,Active
PROD00762,Iure Electronics,Electronics,Philips,SUP007,2250.3,3367.89,Active
PROD00763,Voluptatem Sports,Sports,Sony,SUP145,572.55,778.26,Active
PROD00764,Provident Sports,Sports,Nestle,SUP064,1184.75,1706.16,Active
PROD00765,Iste Home & Kitchen,Home & Kitchen,Adidas,SUP115,4121.99,4875.38,Active
PROD00766,Repellat Clothing,Clothing,Nestle,SUP183,3177.19,4213.24,Active
PROD00767,Sed Electronics,Electronics,Puma,SUP025,4619.34,7330.9,Active
PROD00768,Necessitatibus Home & Kitchen,Home & Kitchen,Samsung,SUP077,254.21,376.84,Active
PROD00769,Impedit Sports,Sports,Puma,SUP010,3610.85,4753.57,Active
PROD00770,Illum Groceries,Groceries,Samsung,SUP036,4079.84,4733.39,Discontinued
PROD00771,Error Beauty,Beauty,Nestle,SUP011,686.63,932.21,Active
PROD00772,Ut Home & Kitchen,Home & Kitchen,Philips,SUP015,4836.62,5358.37,Active
PROD00773,Inventore Sports,Sports,Dove,SUP124,602.61,732.39,Active
PROD00774,Velit Home & Kitchen,Home & Kitchen,Philips,SUP146,4978.75,7649.69,Active
PROD00775,Aliquid Home & Kitchen,Home & Kitchen,Samsung,SUP128,4001.01,4839.96,Active
PROD00776,Dolore Beauty,Beauty,Nestle,SUP074,2771.56,4321.0,Active
PROD00777,Mollitia Sports,Sports,Nike,SUP079,3167.78,4430.4,Active
PROD00778,Hic Home & Kitchen,Home & Kitchen,Adidas,SUP132,3329.08,5017.92,Active
PROD00779,Beatae Beauty,Beauty,Puma,SUP101,2371.12,3391.76,Active
PROD00780,Tempora Groceries,Groceries,Nestle,SUP105,4046.21,5172.47,Active
PROD00781,Est Groceries,Groceries,Nestle,SUP003,3281.43,3831.88,Active
PROD00782,Deleniti Electronics,Electronics,Sony,SUP048,2457.71,3209.48,Active
PROD00783,Mollitia Clothing,Clothing,Dove,SUP137,1491.19,1940.82,Active
PROD00784,Aut Groceries,Groceries,Sony,SUP173,383.98,545.21,Discontinued
PROD00785,Iste Groceries,Groceries,Philips,SUP159,1554.56,2301.05,Active
PROD00786,Incidunt Electronics,Electronics,Nestle,SUP153,1914.91,2973.18,Active
PROD00787,Nisi Groceries,Groceries,Puma,SUP112,2490.74,3334.67,Active
PROD00788,Itaque Electronics,Electronics,Dove,SUP052,4209.42,5260.02,Active
PROD00789,Reiciendis Sports,Sports,Nike,SUP149,4961.23,7393.05,Active
PROD00790,Aut Home & Kitchen,Home & Kitchen,Adidas,SUP047,2150.7,2567.21,Active
PROD00791,Laudantium Groceries,Groceries,Samsung,SUP136,2860.0,4264.72,Active
PROD00792,Reiciendis Groceries,Groceries,Dove,SUP088,3948.6,5134.2,Active
PROD00793,Iste Home & Kitchen,Home & Kitchen,Philips,SUP184,4814.82,6070.54,Active
PROD00794,Quaerat Groceries,Groceries,LG,SUP138,1858.83,2420.53,Active
PROD00795,Expedita Beauty,Beauty,LG,SUP157,82.49,102.34,Discontinued
PROD00796,Ipsa Groceries,Groceries,Sony,SUP125,1223.37,1651.33,Active
PROD00797,Quia Sports,Sports,LG,SUP188,203.23,247.04,Active
PROD00798,Magnam Sports,Sports,Nestle,SUP066,3298.73,4431.46,Active
PROD00799,Cumque Electronics,Electronics,Samsung,SUP192,4269.21,4742.91,Discontinued
PROD00800,Nostrum Home & Kitchen,Home & Kitchen,Dove,SUP144,689.5,898.39,Active
PROD00801,Suscipit Home & Kitchen,Home & Kitchen,Nestle,SUP051,2387.1,3470.69,Active
PROD00802,Numquam Clothing,Clothing,Adidas,SUP070,4911.59,6070.57,Active
PROD00803,Nobis Beauty,Beauty,Sony,SUP129,3350.13,5284.0,Active
PROD00804,Dolore Beauty,Beauty,LG,SUP185,750.96,1140.93,Active
PROD00805,Quos Electronics,Electronics,Nike,SUP172,4004.81,4714.51,Active
PROD00806,Qui Electronics,Electronics,Samsung,SUP101,106.29,131.69,Active
PROD00807,Minima Sports,Sports,Adidas,SUP146,1080.18,1517.03,Active
PROD00808,Neque Clothing,Clothing,Adidas,SUP085,4333.83,5423.75,Active
PROD00809,Dolore Clothing,Clothing,Nestle,SUP068,1981.44,2858.15,Active
PROD00810,Ea Electronics,Electronics,Nike,SUP110,3062.94,3537.78,Active
PROD00811,A Groceries,Groceries,Adidas,SUP131,632.41,906.06,Active
PROD00812,Totam Home & Kitchen,Home & Kitchen,LG,SUP043,2552.74,3049.22,Active
PROD00813,Minima Electronics,Electronics,Nike,SUP087,2490.0,2867.25,Active
PROD00814,Cum Home & Kitchen,Home & Kitchen,Dove,SUP020,1105.26,1532.48,Active
PROD00815,Voluptates Groceries,Groceries,Nestle,SUP018,3826.79,5898.06,Active
PROD00816,Ipsam Clothing,Clothing,Adidas,SUP137,896.01,1299.15,Active
PROD00817,Neque Electronics,Electronics,Nike,SUP097,426.8,501.48,Active
PROD00818,Incidunt Home & Kitchen,Home & Kitchen,Philips,SUP124,3689.77,4488.27,Active
PROD00819,Earum Clothing,Clothing,Sony,SUP040,2016.65,2678.38,Active
PROD00820,Error Beauty,Beauty,Puma,SUP032,1401.38,2052.14,Discontinued
PROD00821,Autem Electronics,Electronics,Philips,SUP162,1403.91,1602.56,Active
PROD00822,Laboriosam Groceries,Groceries,Adidas,SUP162,4403.38,4898.49,Active
PROD00823,Quibusdam Home & Kitchen,Home & Kitchen,LG,SUP052,3808.6,5743.24,Active
PROD00824,Consequatur Clothing,Clothing,Philips,SUP095,4816.44,6990.59,Active
PROD00825,Dicta Home & Kitchen,Home & Kitchen,Nike,SUP152,3447.47,4332.54,Active
PROD00826,Officia Clothing,Clothing,Nestle,SUP195,1932.81,2819.87,Active
PROD00827,Non Sports,Sports,Puma,SUP140,4403.79,5977.56,Active
PROD00828,Dicta Groceries,Groceries,Nestle,SUP179,3081.21,3607.28,Active
PROD00829,Enim Electronics,Electronics,LG,SUP059,542.83,641.17,Active
PROD00830,Dicta Beauty,Beauty,Nike,SUP093,4378.24,6361.58,Active
PROD00831,Voluptatibus Beauty,Beauty,Nestle,SUP200,704.32,1123.62,Active
PROD00832,Nisi Groceries,Groceries,Philips,SUP031,4200.08,6410.37,Active
PROD00833,Eaque Beauty,Beauty,Sony,SUP032,4243.5,6113.53,Active
PROD00834,Molestias Home & Kitchen,Home & Kitchen,Adidas,SUP144,4381.0,6477.16,Active
PROD00835,Magni Groceries,Groceries,Nike,SUP147,3203.04,4657.6,Active
PROD00836,Rem Sports,Sports,Sony,SUP129,861.49,1019.69,Active
PROD00837,Consequatur Clothing,Clothing,Sony,SUP011,2599.23,3649.81,Active
PROD00838,Assumenda Groceries,Groceries,Adidas,SUP095,1262.11,1565.52,Active
PROD00839,Doloremque Beauty,Beauty,Nestle,SUP082,4532.46,5881.73,Active
PROD00840,Delectus Electronics,Electronics,Dove,SUP151,4196.03,5299.66,Active
PROD00841,Non Beauty,Beauty,Nestle,SUP165,3181.43,4809.42,Active
PROD00842,Tenetur Beauty,Beauty,LG,SUP018,4783.96,6485.03,Active
PROD00843,Rem Beauty,Beauty,Nestle,SUP018,1564.87,1958.69,Active
PROD00844,Harum Beauty,Beauty,Adidas,SUP182,3921.48,4911.6,Active
PROD00845,Labore Sports,Sports,Amul,SUP003,2379.69,2767.96,Active
PROD00846,Vel Electronics,Electronics,Dove,SUP046,2137.1,2510.54,Active
PROD00847,Blanditiis Clothing,Clothing,Puma,SUP196,3684.15,4873.95,Active
PROD00848,Illo Home & Kitchen,Home & Kitchen,LG,SUP188,627.21,913.89,Active
PROD00849,Asperiores Groceries,Groceries,LG,SUP142,1470.71,2334.08,Active
PROD00850,Vitae Clothing,Clothing,Nike,SUP127,3225.75,3993.21,Active
PROD00851,Nemo Electronics,Electronics,Nike,SUP044,2075.31,3209.29,Active
PROD00852,Est Beauty,Beauty,Samsung,SUP077,3677.88,4461.72,Discontinued
PROD00853,Veritatis Sports,Sports,Dove,SUP119,2251.66,3051.84,Active
PROD00854,Amet Groceries,Groceries,LG,SUP178,2324.47,3005.64,Active
PROD00855,Repellendus Groceries,Groceries,Dove,SUP017,2576.85,3908.52,Active
PROD00856,Laboriosam Beauty,Beauty,Puma,SUP020,4439.83,5558.2,Active
PROD00857,Sit Beauty,Beauty,Puma,SUP169,4489.09,5222.89,Active
PROD00858,Sint Electronics,Electronics,Puma,SUP104,214.28,279.17,Active
PROD00859,Ullam Groceries,Groceries,Nestle,SUP014,4532.32,5524.39,Active
PROD00860,Et Electronics,Electronics,Sony,SUP169,2042.57,3181.1,Active
PROD00861,Error Beauty,Beauty,LG,SUP102,818.79,977.61,Active
PROD00862,Quaerat Home & Kitchen,Home & Kitchen,Nike,SUP150,951.38,1089.75,Active
PROD00863,Tenetur Sports,Sports,Philips,SUP134,4148.44,5400.55,Active
PROD00864,Ipsam Home & Kitchen,Home & Kitchen,Puma,SUP015,2983.31,3810.29,Active
PROD00865,Similique Home & Kitchen,Home & Kitchen,Philips,SUP193,736.71,814.56,Active
PROD00866,Assumenda Electronics,Electronics,LG,SUP109,504.89,597.6,Active
PROD00867,Nostrum Groceries,Groceries,Nestle,SUP126,3520.46,4178.87,Active
PROD00868,Placeat Groceries,Groceries,Philips,SUP019,1481.18,1653.64,Active
PROD00869,Qui Home & Kitchen,Home & Kitchen,Adidas,SUP146,2211.71,2909.66,Active
PROD00870,Mollitia Clothing,Clothing,Dove,SUP029,1684.41,2694.64,Active
PROD00871,Eaque Home & Kitchen,Home & Kitchen,Nike,SUP019,2512.77,3860.27,Active
PROD00872,Eius Home & Kitchen,Home & Kitchen,Sony,SUP113,445.92,668.18,Active
PROD00873,Molestiae Beauty,Beauty,Puma,SUP016,4408.83,5411.45,Active
PROD00874,Nam Home & Kitchen,Home & Kitchen,Adidas,SUP050,1382.82,2014.97,Active
PROD00875,Illo Groceries,Groceries,Adidas,SUP056,3804.52,5479.72,Active
PROD00876,Libero Groceries,Groceries,Nestle,SUP131,4856.19,6536.12,Active
PROD00877,Voluptatem Beauty,Beauty,Nestle,SUP070,4189.44,6298.06,Active
PROD00878,Saepe Home & Kitchen,Home & Kitchen,Adidas,SUP081,953.5,1256.47,Active
PROD00879,Natus Electronics,Electronics,Adidas,SUP172,3812.84,4299.52,Active
PROD00880,Maxime Clothing,Clothing,Puma,SUP126,2357.84,2689.07,Active
PROD00881,Laboriosam Home & Kitchen,Home & Kitchen,Nestle,SUP171,1248.4,1975.12,Active
PROD00882,Itaque Groceries,Groceries,Nestle,SUP002,1488.65,2373.73,Discontinued
PROD00883,Aut Home & Kitchen,Home & Kitchen,Puma,SUP163,2159.48,3377.53,Active
PROD00884,Voluptatibus Sports,Sports,Adidas,SUP179,4406.15,5899.21,Active
PROD00885,Repudiandae Sports,Sports,LG,SUP031,3365.43,3974.97,Active
PROD00886,Praesentium Beauty,Beauty,Adidas,SUP060,217.86,315.69,Active
PROD00887,Et Clothing,Clothing,Amul,SUP124,2120.49,2777.6,Active
PROD00888,Eligendi Clothing,Clothing,Amul,SUP095,4345.93,4992.64,Active
PROD00889,Alias Electronics,Electronics,Dove,SUP031,4971.24,6919.67,Active
PROD00890,Velit Clothing,Clothing,Nike,SUP169,1932.17,2958.68,Active
PROD00891,Libero Groceries,Groceries,Puma,SUP052,3864.04,6172.67,Active
PROD00892,Consectetur Beauty,Beauty,LG,SUP064,936.73,1223.16,Active
PROD00893,Unde Beauty,Beauty,Sony,SUP190,3872.96,4410.01,Active
PROD00894,Voluptate Electronics,Electronics,Puma,SUP086,2482.99,3255.14,Active
PROD00895,Beatae Clothing,Clothing,LG,SUP095,2110.77,3024.41,Active
PROD00896,Incidunt Home & Kitchen,Home & Kitchen,Amul,SUP100,1749.48,2657.75,Active
PROD00897,Dolorem Clothing,Clothing,Nestle,SUP179,3673.95,5445.4,Active
PROD00898,Iure Clothing,Clothing,Puma,SUP190,2815.73,4501.78,Active
PROD00899,Nisi Groceries,Groceries,Philips,SUP001,4085.77,4541.45,Active
PROD00900,Et Beauty,Beauty,Samsung,SUP160,943.51,1420.65,Active
PROD00901,Dolorem Beauty,Beauty,Amul,SUP169,3864.69,5787.05,Active
PROD00902,Quae Clothing,Clothing,Amul,SUP030,322.04,372.35,Active
PROD00903,Tenetur Sports,Sports,Dove,SUP029,1806.02,2001.06,Active
PROD00904,Rerum Clothing,Clothing,Nestle,SUP138,844.28,992.81,Active
PROD00905,Dicta Beauty,Beauty,Nestle,SUP010,2072.02,2610.71,Active
PROD00906,Officiis Groceries,Groceries,Nestle,SUP141,2833.84,3543.4,Active
PROD00907,Illum Home & Kitchen,Home & Kitchen,Dove,SUP196,1628.59,1836.85,Active
PROD00908,Eius Beauty,Beauty,Nestle,SUP196,2524.37,3655.17,Active
PROD00909,Ullam Clothing,Clothing,LG,SUP051,4169.61,5927.41,Active
PROD00910,Ullam Electronics,Electronics,Puma,SUP188,1684.51,2046.24,Active
PROD00911,Qui Electronics,Electronics,Dove,SUP184,364.05,489.61,Active
PROD00912,Labore Groceries,Groceries,Sony,SUP173,3779.52,4913.01,Active
PROD00913,Corrupti Beauty,Beauty,LG,SUP167,4544.98,7202.57,Active
PROD00914,Accusantium Home & Kitchen,Home & Kitchen,LG,SUP109,3929.36,6245.94,Active
PROD00915,Error Clothing,Clothing,Nike,SUP012,4155.51,5753.6,Active
PROD00916,Natus Clothing,Clothing,Amul,SUP053,3976.79,5005.17,Active
PROD00917,Quae Home & Kitchen,Home & Kitchen,Puma,SUP182,759.92,1160.2,Active
PROD00918,Voluptate Clothing,Clothing,Adidas,SUP111,1525.22,1812.39,Active
PROD00919,Iusto Sports,Sports,Amul,SUP189,4294.56,6036.92,Active
PROD00920,Quod Electronics,Electronics,Puma,SUP065,207.58,247.59,Active
PROD00921,Qui Clothing,Clothing,Sony,SUP136,3704.59,4256.43,Active
PROD00922,Ex Beauty,Beauty,Dove,SUP151,2052.8,2549.36,Active
PROD00923,Nulla Sports,Sports,Amul,SUP157,2815.99,3955.13,Active
PROD00924,Incidunt Home & Kitchen,Home & Kitchen,Nestle,SUP081,1914.55,2458.99,Active
PROD00925,Occaecati Groceries,Groceries,Nestle,SUP064,2511.23,3133.57,Active
PROD00926,Totam Sports,Sports,Nestle,SUP021,2116.44,2386.35,Active
PROD00927,Quam Clothing,Clothing,LG,SUP184,3744.52,4847.95,Discontinued
PROD00928,Pariatur Clothing,Clothing,Nike,SUP114,4974.64,6076.35,Active
PROD00929,Impedit Groceries,Groceries,Philips,SUP175,4919.26,5539.15,Active
PROD00930,Nostrum Groceries,Groceries,Philips,SUP117,1513.43,2123.27,Active
PROD00931,Neque Beauty,Beauty,Amul,SUP019,1575.93,1980.41,Active
PROD00932,Quae Groceries,Groceries,LG,SUP037,4603.71,5940.19,Discontinued
PROD00933,Odio Electronics,Electronics,Nestle,SUP060,4762.34,5876.98,Active
PROD00934,Non Home & Kitchen,Home & Kitchen,Dove,SUP071,3313.83,4556.38,Discontinued
PROD00935,Nostrum Groceries,Groceries,Samsung,SUP019,4682.88,5582.72,Discontinued
PROD00936,Beatae Sports,Sports,LG,SUP117,4108.19,6099.55,Discontinued
PROD00937,Magnam Sports,Sports,Samsung,SUP160,2651.01,3665.67,Discontinued
PROD00938,Perspiciatis Sports,Sports,LG,SUP095,3874.92,4634.26,Discontinued
PROD00939,Quae Electronics,Electronics,LG,SUP113,802.59,1055.75,Active
PROD00940,Eos Sports,Sports,Nike,SUP087,4182.76,5332.2,Active
PROD00941,Dolorem Home & Kitchen,Home & Kitchen,Puma,SUP048,2524.13,3603.01,Active
PROD00942,Veniam Beauty,Beauty,Dove,SUP102,1259.36,1476.51,Active
PROD00943,Laborum Electronics,Electronics,LG,SUP189,4901.5,5938.72,Active
PROD00944,Ratione Home & Kitchen,Home & Kitchen,Samsung,SUP155,3406.96,4474.84,Active
PROD00945,Voluptatibus Electronics,Electronics,Samsung,SUP162,325.95,474.41,Active
PROD00946,Nesciunt Home & Kitchen,Home & Kitchen,Samsung,SUP124,295.4,390.63,Active
PROD00947,Praesentium Clothing,Clothing,Amul,SUP181,1031.78,1516.2,Active
PROD00948,Magnam Clothing,Clothing,Philips,SUP183,1526.67,1824.61,Active
PROD00949,Similique Beauty,Beauty,Sony,SUP006,2217.29,2855.85,Active
PROD00950,Iure Sports,Sports,Adidas,SUP079,1230.57,1381.64,Active
PROD00951,Temporibus Electronics,Electronics,Adidas,SUP082,3614.99,4176.9,Active
PROD00952,Ex Electronics,Electronics,Philips,SUP111,350.8,389.17,Active
PROD00953,Sint Beauty,Beauty,LG,SUP020,1770.27,2145.13,Active
PROD00954,Fuga Electronics,Electronics,Puma,SUP085,2275.43,3274.52,Active
PROD00955,Itaque Clothing,Clothing,LG,SUP111,79.88,94.1,Active
PROD00956,Nostrum Beauty,Beauty,Adidas,SUP176,1501.04,2100.74,Active
PROD00957,Temporibus Clothing,Clothing,Nike,SUP101,1711.43,2730.4,Active
PROD00958,Nam Home & Kitchen,Home & Kitchen,Amul,SUP064,1196.85,1524.95,Active
PROD00959,Minus Sports,Sports,Nike,SUP108,1956.55,3027.86,Active
PROD00960,Magni Clothing,Clothing,Dove,SUP003,4026.86,5849.33,Active
PROD00961,Quibusdam Beauty,Beauty,Philips,SUP085,616.34,742.03,Active
PROD00962,Earum Sports,Sports,LG,SUP188,2269.37,3141.36,Active
PROD00963,Consectetur Home & Kitchen,Home & Kitchen,LG,SUP137,4678.29,6501.58,Active
PROD00964,Doloremque Clothing,Clothing,Sony,SUP170,4998.52,6153.6,Active
PROD00965,Tenetur Home & Kitchen,Home & Kitchen,Sony,SUP101,3183.29,3858.12,Active
PROD00966,Nisi Sports,Sports,LG,SUP068,1658.59,2112.61,Active
PROD00967,Sequi Groceries,Groceries,Sony,SUP135,202.85,295.98,Active
PROD00968,Nam Beauty,Beauty,Nestle,SUP189,3073.22,3767.98,Active
PROD00969,At Groceries,Groceries,Philips,SUP112,209.92,238.18,Active
PROD00970,Veniam Sports,Sports,Amul,SUP151,1948.03,2742.87,Active
PROD00971,Est Electronics,Electronics,Philips,SUP076,2333.27,2699.78,Active
